16384
volMax pesoMax custo
341 335 18261
343 279 18610
259 331 22128
275 329 22945
347 391 19776
278 282 13215
357 312 18976
284 321 16387
270 391 14221
320 319 20968
353 257 18790
300 350 13424
258 359 16872
353 384 22158
275 329 20661
264 357 15019
335 312 15671
389 346 15652
301 364 14503
365 284 14153
285 385 15192
288 283 18366
321 291 20455
285 392 23107
328 266 21621
361 278 15761
274 364 18250
250 352 19369
297 250 17750
332 365 15117
284 398 14931
397 284 15445
304 355 15263
320 390 23513
318 317 20535
393 276 13107
274 300 17034
367 298 15695
253 345 23776
254 275 24194
286 309 20623
303 303 20432
351 355 15461
289 275 22457
367 341 19398
311 334 22528
281 358 15560
365 322 19473
398 326 18611
278 330 18771
274 366 21106
266 267 20800
291 368 23221
269 255 13225
388 372 20802
270 282 16385
331 311 18326
287 275 20577
292 270 22499
393 297 21836
363 319 23420
393 335 19461
324 375 15119
360 394 21240
268 379 14440
265 399 17847
347 327 13260
383 365 18729
339 256 15926
373 397 15629
332 358 13441
259 350 14269
349 271 21255
258 379 22846
321 395 24206
356 260 17721
272 355 19924
398 337 19363
397 274 22511
264 397 23679
328 327 18918
309 334 14757
376 282 16280
265 291 15404
295 360 19359
304 315 17643
311 335 17933
393 333 14257
289 327 14191
340 339 20227
385 265 18604
388 324 24034
338 299 13374
309 313 18347
259 356 17588
355 259 16831
307 318 13914
365 311 20398
357 348 23706
373 287 15464
385 269 13894
322 254 23729
342 342 15055
395 251 20304
336 258 22432
386 361 18630
352 266 20628
250 381 21335
383 335 22823
287 307 16297
282 289 23735
291 359 21452
372 301 15495
351 293 16153
394 378 16108
390 363 13134
395 312 20460
316 312 13414
298 292 15851
376 329 14948
340 360 13641
324 399 14818
310 370 22508
388 318 14487
315 309 18699
250 298 24142
296 291 13626
357 357 17670
395 253 21076
368 379 20534
397 319 18510
313 391 15898
339 300 20712
264 287 16702
380 352 18178
322 350 16268
375 397 13886
339 351 14368
364 343 19043
278 310 22143
271 305 24249
373 368 13499
319 306 16651
384 319 22186
366 298 21960
254 371 19079
342 345 17971
320 282 14797
253 396 22848
337 273 13792
398 292 20761
375 262 14791
342 330 16005
357 313 24191
257 276 20953
259 278 20573
361 371 22894
307 290 21536
351 291 16877
338 377 16993
386 372 19697
335 347 21914
252 286 23829
375 392 14848
264 399 21271
351 257 14380
255 366 17325
253 272 22408
282 372 21277
305 309 22689
348 292 21773
283 378 22772
380 378 14886
254 352 13064
341 367 23778
302 315 17799
290 321 23804
399 324 17161
396 356 22264
283 260 19356
295 357 16238
280 388 17955
359 367 14999
323 372 17384
278 312 22286
380 362 15060
336 250 18871
255 397 18300
348 392 13300
261 272 16331
381 317 13082
394 346 17257
380 304 19463
343 377 16517
256 252 21566
286 380 13277
380 315 15627
395 318 14635
330 266 24003
371 275 13817
271 255 13651
275 397 16686
268 374 18681
378 317 17230
305 323 23696
293 358 19252
392 337 19996
338 329 14134
281 258 17127
364 379 24225
318 399 21900
340 273 14969
305 291 15392
322 266 18163
315 321 16367
310 363 19289
284 352 21983
319 288 16306
274 319 14567
393 280 17064
387 348 17408
385 288 18396
379 341 21570
344 263 22095
377 328 23487
330 387 23015
389 268 18241
384 338 18798
307 362 23607
388 352 21073
295 339 16305
350 321 14247
276 297 18585
391 391 20985
372 365 21385
272 292 19183
282 280 13624
395 263 15995
395 321 18847
311 306 16585
255 351 20435
300 301 16699
380 325 22937
399 315 23236
278 287 22758
387 307 20580
328 337 15982
288 332 22241
336 324 13057
345 384 19602
304 389 16337
349 288 23260
315 266 23170
327 264 17630
330 291 20028
296 277 18253
304 355 22321
340 394 19166
392 327 21593
362 270 14897
389 324 21165
366 270 18388
390 335 14822
340 262 13337
353 342 21917
251 386 19343
356 287 23097
396 378 15498
367 369 22139
260 329 19261
286 315 14742
299 278 16017
351 267 19780
265 357 21953
345 307 17181
313 308 15224
308 264 20945
254 257 17445
343 375 22549
359 385 13715
393 268 15852
350 318 13991
328 268 18392
389 283 16627
311 377 21910
321 287 22965
319 344 16460
351 348 17585
361 290 19631
336 398 21469
390 390 13698
358 340 22788
354 265 17516
367 251 22302
334 310 19178
359 381 17061
291 298 15286
386 399 16944
337 359 15949
261 293 18726
317 282 13230
392 389 15216
384 342 17980
392 307 24010
279 389 23953
292 345 21990
343 386 17631
335 369 21536
274 304 24137
252 315 23683
377 380 13882
341 372 15893
395 353 23700
309 343 20096
377 372 20007
352 263 18331
308 355 13732
311 289 20971
313 312 15027
271 314 18123
270 290 16130
301 382 14039
321 374 17346
278 283 23559
292 257 23675
294 360 15288
392 265 15336
321 326 21813
371 387 16064
322 257 16630
336 277 15223
329 327 14789
292 398 19121
360 273 13315
368 315 21257
347 359 22719
337 349 16969
282 269 19938
262 388 13271
306 307 23698
261 391 16704
256 319 15771
382 361 16785
328 318 19147
307 283 18654
293 378 15307
388 315 14436
346 345 23781
381 357 18993
250 260 13398
277 271 23418
327 275 15571
306 254 13496
277 332 21537
274 389 13643
333 280 23085
351 267 22548
313 363 14368
294 342 18657
262 342 15881
285 367 18254
296 293 23708
377 347 13010
265 375 21888
372 397 21050
360 329 18755
326 278 17715
354 341 19185
327 386 14511
253 396 19556
341 279 15413
294 325 21377
275 301 13331
257 316 21949
321 286 23774
371 394 17453
299 317 16593
394 271 18338
301 348 23746
300 349 23219
389 289 21448
295 334 17552
394 357 18393
286 362 20177
305 280 13134
318 400 20505
257 298 20057
376 291 24052
282 341 19845
324 391 20100
361 380 20693
275 272 15578
264 263 15463
304 299 21937
258 352 24003
395 267 22706
375 275 23801
271 399 17990
337 280 18464
350 354 19727
311 312 17037
310 337 17099
391 351 23997
276 253 24050
273 259 21913
298 254 18640
325 379 14391
397 398 24059
358 334 23377
259 283 16084
302 342 19406
319 250 16480
359 391 23155
262 264 22228
363 285 13869
262 334 13802
328 258 18234
268 252 22923
357 361 13608
323 368 15440
393 269 24220
373 339 18037
289 297 22067
304 307 16174
321 267 13589
347 278 14015
377 356 20152
383 375 13196
384 329 20736
316 252 18631
281 395 13607
336 365 18287
392 253 21179
287 306 21980
345 377 17728
290 323 13043
317 297 17857
350 277 15256
386 260 23306
379 324 15771
338 353 14041
319 288 17517
384 279 18378
346 314 24066
364 259 23926
399 297 20404
309 363 21309
327 312 13569
316 295 22698
384 272 15407
303 360 21026
365 276 21171
392 260 20878
270 354 22209
354 315 24045
262 313 17253
393 372 21155
270 297 17590
324 363 13760
387 344 21695
370 397 13129
306 361 19850
280 353 15965
279 371 22529
343 324 21631
263 336 22293
382 329 13257
309 349 21980
299 270 14106
333 254 15532
390 375 20445
254 280 22880
296 308 20346
345 337 18222
348 280 20567
264 293 22718
394 272 18064
340 332 21922
336 379 23562
289 311 14378
337 299 23666
378 303 21264
382 347 16920
334 292 21227
258 388 13790
253 400 14238
336 393 15524
343 333 21513
298 266 15774
271 303 13080
400 388 23705
352 366 20888
332 345 22777
370 277 18325
345 283 17061
347 286 16316
391 370 18378
307 312 19211
302 358 18074
276 380 16073
310 379 15742
392 329 20233
373 258 18405
303 379 13313
270 321 14471
374 265 18146
329 254 15752
274 311 16643
300 361 14152
340 386 23132
282 293 19648
361 282 14367
252 255 15553
388 308 20118
250 326 20699
295 300 19663
377 379 13957
277 250 21696
390 298 21789
308 388 24016
356 269 14444
381 379 15077
333 379 22505
292 366 16900
380 365 19179
386 257 17811
257 384 13398
280 258 22617
365 397 17782
255 304 19558
283 258 24011
352 389 22585
302 321 22513
258 364 22192
271 341 14930
357 327 22081
344 332 17608
305 362 21433
266 324 17315
275 329 14990
271 360 13292
283 311 23161
272 364 16360
391 370 18039
323 391 24017
371 346 16681
272 289 21000
310 345 19626
352 361 18539
392 385 17946
331 253 14847
281 286 14980
367 309 20421
374 297 22370
340 370 17720
398 339 23950
381 361 16266
294 268 17663
319 370 22167
267 359 13540
293 290 23653
279 321 15605
326 287 17289
332 259 15620
309 347 17074
272 344 19291
334 323 17338
282 367 22829
321 285 14594
322 300 16829
304 344 22942
291 373 14919
312 296 22805
391 378 16062
364 284 22327
306 306 16007
336 390 19088
326 269 14258
334 340 15150
310 260 17581
396 312 17914
368 353 19573
263 262 20246
342 250 13340
277 362 15232
311 268 23636
285 352 19896
334 277 14287
347 359 20054
393 267 23768
339 262 14670
376 378 19004
386 391 16778
288 330 23579
319 357 19431
383 266 23998
353 299 20974
311 384 14697
286 328 23580
349 319 22328
270 257 19062
252 383 23725
338 366 19929
281 254 21773
375 323 16726
278 303 15694
350 254 17392
371 315 20900
270 349 16177
275 295 16673
298 315 19962
332 318 19660
341 253 22339
340 284 16941
267 256 19397
300 285 20641
346 385 15717
291 356 15814
368 374 22219
373 397 20965
293 295 14238
372 375 16583
280 315 18414
304 252 20794
331 268 18711
277 318 15882
277 261 19013
281 303 13479
348 270 13853
361 391 15126
269 284 19618
391 255 22093
279 285 21977
319 337 14900
393 267 13928
320 293 15780
281 320 23151
377 350 15119
277 297 17890
297 256 13622
314 275 20001
376 265 14385
259 292 19025
356 361 16370
303 351 18947
267 268 21853
298 299 21430
342 275 13389
284 300 23142
399 348 14711
352 261 22952
337 386 15206
329 393 17654
352 347 17404
314 398 19535
291 264 14167
309 312 19775
399 251 19772
286 285 18931
369 282 22396
307 382 20994
270 319 14337
395 398 18525
262 350 17221
389 261 19333
315 300 18782
259 359 15635
253 355 15749
271 389 14238
341 355 20283
354 261 23207
378 279 23005
386 273 16770
384 285 14818
328 273 20520
269 338 14510
373 346 19655
389 349 23364
256 368 21736
307 308 22196
392 259 19450
305 388 19156
288 371 16515
264 354 20471
340 281 24131
276 300 18437
260 270 17434
351 259 15021
396 265 19546
277 322 14344
266 311 20108
262 364 15229
289 400 19350
338 263 19690
272 353 13463
378 377 14009
268 385 20104
255 335 23083
339 329 14397
390 356 15167
347 370 21377
316 382 20636
267 269 20236
342 357 15361
367 379 23422
273 354 15325
377 373 17895
349 378 19479
332 314 23436
328 303 20196
394 250 14662
370 314 21870
310 331 21085
398 270 20114
346 388 19423
398 258 14550
276 383 15226
289 332 18878
387 263 16228
261 340 22407
390 333 23167
337 303 22902
266 361 16834
363 356 18322
266 301 20041
298 297 22455
281 323 15274
388 362 23909
320 346 21831
315 355 21735
363 344 23073
260 281 14340
370 295 16048
259 258 19842
318 274 16785
362 320 21590
261 351 13985
294 338 21463
257 256 13891
381 319 20013
293 281 17418
289 289 23361
335 256 17107
340 263 22331
299 332 23550
308 291 15888
364 303 20778
342 347 17850
279 352 24280
313 331 17984
299 374 19668
381 260 16901
342 346 19585
348 283 13248
362 332 18804
398 391 13689
351 354 14364
254 294 20389
395 321 20075
389 382 22254
301 280 17355
395 259 24034
375 351 16743
359 298 14121
359 257 23011
285 254 13300
253 355 20468
272 357 22903
388 352 22061
303 338 14540
296 390 15939
263 382 15084
392 355 19622
312 313 22361
266 269 21333
300 305 20081
324 306 21493
299 329 22048
319 316 19590
255 367 18392
325 263 19145
271 276 14503
377 267 23959
280 328 22916
382 344 13198
338 392 14625
296 315 13872
357 364 23601
375 280 21596
341 285 21941
396 361 15583
289 380 15461
313 357 24027
290 385 19710
329 367 14931
388 302 19701
348 347 20306
367 303 19922
312 275 14440
322 367 24218
300 362 21193
289 400 19603
304 312 18816
335 350 18447
293 279 19274
343 264 24200
384 362 17707
339 329 19587
258 389 20584
356 310 20280
340 358 17060
281 397 24077
352 299 17521
377 382 19651
386 273 17784
360 366 23418
386 350 19872
354 286 23610
375 292 22635
271 398 22827
282 336 17538
255 367 17933
375 316 15176
256 292 20294
386 277 14683
392 387 15865
259 370 19243
391 323 20824
297 298 13515
344 317 17064
296 350 20090
357 355 16773
264 329 13716
366 333 21027
299 316 21555
257 305 18861
328 314 19851
347 303 22227
250 350 14269
347 291 21867
288 337 15690
313 292 13812
304 304 17589
359 269 20242
305 319 24132
280 324 20027
389 251 21062
319 349 13087
320 347 20727
367 291 17005
332 329 16040
394 390 22371
260 291 22625
353 400 23271
379 304 16011
318 333 22411
312 321 15733
369 388 20525
326 305 15006
385 271 15284
332 352 14122
365 345 18612
288 353 18511
266 306 17252
263 282 13138
327 348 14726
314 257 16578
303 375 18537
389 300 18533
271 283 22125
343 363 19876
343 325 18768
331 364 15322
361 378 22710
388 389 21285
318 315 23756
328 377 17267
256 280 18465
322 268 20430
293 287 19589
284 380 19947
376 321 21831
262 251 16305
251 362 24294
294 349 19457
367 265 23111
387 341 15062
261 347 20642
261 268 17771
311 312 19753
392 346 17575
282 319 23657
399 331 18298
328 330 14018
383 372 19359
275 338 23162
381 322 13139
311 332 15466
272 343 17375
399 251 15814
262 391 21486
251 272 18669
311 269 17425
372 347 15782
391 328 16445
359 353 20690
341 332 23684
262 393 15679
279 262 17732
315 259 14675
260 269 20104
301 270 15653
259 329 21453
298 298 22503
264 289 18797
355 398 21084
382 336 16878
328 348 15248
356 376 14115
326 290 13957
295 301 14521
252 350 13375
382 357 21176
379 252 13617
322 267 14315
343 372 22622
314 351 21811
366 278 20604
256 384 14462
308 307 21774
369 350 13033
300 352 19323
398 332 23717
275 310 23631
350 380 21849
314 322 14809
272 384 21499
316 349 14416
307 354 20412
272 259 21623
275 379 15430
329 278 17523
328 274 19255
286 299 13489
398 399 18312
373 311 16923
318 331 13114
365 397 15057
287 301 17992
343 323 23034
304 346 24134
364 272 15806
375 351 21022
315 387 14061
313 382 15425
290 353 15129
339 268 15789
369 381 21924
346 267 15825
276 359 21554
367 260 13986
284 374 13039
377 346 20743
345 258 13918
361 319 18788
373 357 21603
293 293 14450
294 262 19844
291 358 13886
339 385 22296
306 349 24092
370 381 14696
305 358 21231
339 302 16053
357 260 22251
355 383 19822
303 275 23990
268 319 16562
366 358 17901
326 295 18986
398 351 18552
327 320 16435
378 373 22447
375 309 19297
377 264 19347
299 369 22305
326 270 14711
397 288 19235
329 251 17913
368 327 17861
388 322 16334
355 397 22904
302 375 22017
357 347 14411
309 321 23601
274 370 21478
371 294 20938
340 290 23431
378 368 17495
374 333 15316
262 318 14890
254 272 17589
312 324 20816
344 278 21503
283 338 24282
387 360 18519
307 328 15330
397 267 22990
371 394 22462
345 365 18648
395 378 14819
365 380 20821
331 291 20204
269 383 23994
302 266 18604
256 250 23257
329 307 16078
292 304 18659
294 274 14639
263 367 15938
313 362 13402
281 324 17373
271 254 23741
333 271 14633
273 321 22643
299 326 13176
285 252 21599
347 294 14948
273 339 14953
344 350 14811
377 263 21129
387 294 13200
374 313 22503
251 396 22957
261 269 23065
286 316 20096
309 351 22284
391 295 17946
373 319 17071
378 260 17822
350 387 23133
279 371 23524
284 344 15517
291 345 14901
317 354 17078
262 390 20645
282 296 17555
305 287 22183
368 259 14877
369 385 19874
317 333 13222
279 362 19498
282 397 23192
347 285 16739
256 351 21656
333 361 16403
323 393 16749
264 295 19993
400 260 14070
300 379 23531
362 296 23298
256 323 14493
272 355 24205
379 299 16741
280 303 20365
285 384 24121
277 307 15223
316 319 18545
390 318 16437
320 369 24267
386 328 21546
383 334 14115
342 354 16791
293 333 13784
280 363 14004
365 398 14520
260 272 22979
296 339 14331
373 326 13349
312 397 21912
379 382 24296
338 364 18009
373 304 16555
358 347 16114
392 377 20425
329 340 15546
250 350 16180
376 394 19068
272 366 19904
384 276 24051
312 252 19442
319 340 20668
257 312 17922
297 267 22409
268 259 15274
351 336 19472
279 334 23527
378 310 15648
264 330 19686
377 313 16481
336 376 14585
273 292 15538
323 297 23169
276 344 13243
323 360 23155
346 311 20012
308 338 20927
368 315 17572
268 327 18285
284 303 16410
325 387 13851
367 258 17613
349 331 14399
392 356 23355
301 278 13700
368 372 19748
368 279 21448
302 395 17688
296 262 16113
371 296 15043
356 371 14232
314 336 21698
316 284 13927
365 275 20017
353 326 22487
303 291 23611
310 257 18562
254 309 15152
261 356 20321
345 324 20873
330 277 21865
299 341 13585
276 256 14162
332 369 18173
342 319 23148
379 371 16642
388 280 16968
272 285 13747
302 296 15842
343 390 24247
278 319 21351
333 366 22019
322 390 16850
346 321 18542
394 262 19144
367 390 15065
379 377 17345
397 397 23132
325 296 23100
357 390 16071
310 265 19679
288 346 23857
359 268 18997
281 362 21618
320 355 16138
277 319 23345
356 298 24245
312 294 13102
303 367 23249
340 321 16813
365 379 24265
305 266 17857
364 373 13767
258 251 20164
373 321 16907
350 348 21153
313 301 18237
253 363 23427
340 265 14872
320 354 15297
290 318 20358
273 373 13093
352 334 20827
297 341 22097
356 311 15438
365 260 21008
295 324 19853
271 327 19031
289 264 18954
271 334 14130
324 372 23222
353 395 16297
398 345 15513
262 392 15567
278 345 22362
365 309 16440
398 355 19444
331 374 20022
375 263 18276
284 282 21740
297 355 22930
376 305 21810
275 303 16232
258 313 15547
330 342 22627
314 304 23074
305 301 18033
370 382 19748
357 357 20341
358 389 14677
293 286 23358
346 259 17130
393 284 18685
385 290 17544
365 370 18511
288 282 14302
270 337 15642
357 305 15368
264 261 19513
334 370 22732
285 260 19147
341 356 18980
299 348 22815
309 330 17572
382 293 14404
394 331 18380
309 351 14634
276 305 18195
372 319 16202
272 252 22514
312 287 16267
386 376 22982
317 273 20287
280 332 24292
283 313 17660
256 306 18603
259 363 14597
350 388 21974
344 359 22169
350 381 22525
323 291 13418
306 274 20799
395 339 14900
279 369 16998
394 250 13331
250 254 20709
334 264 17836
368 364 15939
304 307 20101
309 255 22822
313 328 22534
355 383 21092
370 377 21763
257 255 16054
375 399 24130
254 397 20505
336 330 14850
380 295 17384
261 349 17711
399 256 19034
367 319 16853
372 273 14434
253 391 21759
372 398 20804
306 370 14275
392 372 19710
331 307 15820
282 285 15503
347 296 13717
316 292 15341
291 259 15886
340 381 22776
373 382 21214
380 353 17390
391 257 15304
250 399 23869
256 329 23906
340 361 13243
317 307 17418
394 371 18219
325 261 14170
324 349 14805
345 319 21208
354 297 19546
360 287 17164
334 287 13894
280 291 17241
281 380 15041
317 296 18685
397 289 21585
368 365 22770
347 286 14792
304 379 14678
393 332 17172
282 292 21494
329 376 19199
372 253 16995
345 284 13412
274 349 15245
260 345 23210
368 311 21344
334 257 19540
397 311 13559
379 303 14332
257 334 23533
322 262 20868
271 385 17208
261 327 16450
382 350 14547
396 360 20207
300 327 13338
316 258 22000
370 253 21108
398 382 16156
360 390 20696
360 309 20586
336 330 16721
313 339 17634
324 318 14066
284 313 23001
338 362 23421
301 277 13795
272 395 18515
303 392 13946
386 350 22565
400 307 23262
274 391 19521
282 303 15337
364 376 18131
397 257 16132
388 345 15260
303 397 21144
377 268 13434
302 319 23872
359 303 19892
252 302 23326
353 324 23738
383 357 18327
347 320 17552
382 315 15953
328 302 13729
383 355 22519
315 329 13134
389 379 17858
304 337 24255
315 337 17423
386 289 20541
296 269 14731
257 367 13211
343 346 24055
287 271 20652
322 252 20430
354 317 14463
250 303 15272
367 356 16798
384 270 13013
301 255 22765
292 299 18676
388 305 14384
250 398 15020
331 282 21000
310 354 18995
393 307 21441
251 306 17474
391 272 22257
313 254 13077
323 303 18568
370 343 15569
285 328 17993
314 328 21808
290 256 20245
283 315 16749
281 307 18123
343 306 17496
308 294 15434
377 358 23191
316 278 19878
256 398 20043
398 282 14118
290 344 17905
331 384 24155
250 267 22213
273 296 15218
353 389 20224
335 295 21197
339 271 14929
347 335 24031
253 339 17364
252 335 16196
329 375 21910
331 305 18222
340 303 13131
263 326 23932
392 277 18162
273 362 18602
352 300 20495
385 395 23917
296 398 23139
352 400 13722
290 326 23258
323 254 19651
335 345 21447
364 356 14087
286 346 18287
347 369 15945
303 320 20794
278 303 13420
334 347 16292
331 298 16570
262 339 16949
318 259 18043
275 344 16992
287 305 18717
373 341 18430
338 287 23355
261 340 23382
386 366 16150
355 300 16982
320 379 18944
281 392 18224
317 307 19441
359 332 13803
341 367 19747
280 340 18600
314 275 19816
316 286 13408
386 271 18168
359 375 19702
279 292 23857
397 321 13048
300 388 15839
363 344 13570
369 284 14686
277 313 15984
276 375 13029
313 290 15774
287 275 13706
375 384 18546
363 261 19572
327 255 16063
282 306 16259
292 268 18198
383 386 18863
290 262 19681
284 289 23367
304 352 21970
356 387 14574
278 361 19919
324 321 23683
260 398 20511
266 277 24210
262 318 18623
350 300 15853
321 338 19932
354 373 13861
360 274 15756
256 380 14726
324 255 20231
375 329 20669
285 338 19888
349 352 13646
318 362 13365
301 311 23907
272 381 20070
251 332 20428
269 291 22296
387 295 24156
338 369 15415
251 344 21504
385 377 15097
366 325 21855
372 391 15434
295 291 16621
268 311 19982
328 310 20899
360 329 22733
265 313 16147
296 399 14016
335 399 16251
298 383 17945
349 346 23894
349 315 22710
311 360 15724
335 377 18667
336 304 22878
269 262 22213
392 275 19426
258 322 16245
395 256 17185
324 302 21331
378 250 14552
354 347 15798
320 258 22721
326 343 23629
393 276 14293
367 293 17733
268 284 13640
382 291 13169
343 285 23028
302 358 17824
392 333 15245
277 287 24146
377 357 17357
285 280 14090
318 270 17036
252 386 15787
348 253 13071
320 385 16326
362 327 22276
257 379 13152
357 371 23504
304 396 23321
346 372 15306
399 254 17776
391 320 20805
257 321 20259
320 268 14052
262 336 17193
394 295 21630
261 302 15955
386 258 21377
290 310 16850
384 255 23477
279 253 18661
356 393 15744
303 400 20313
383 317 18795
316 327 23129
385 320 22185
376 332 18984
345 315 18350
285 355 19813
369 336 14637
271 363 15762
327 319 19988
305 370 13045
351 352 17602
263 266 18141
260 250 22278
303 374 20985
397 318 14414
347 353 13069
356 319 15972
369 339 15708
386 265 15475
394 318 13357
400 267 19328
323 280 13420
321 288 22424
391 339 21073
389 336 16615
300 280 21718
315 386 17636
262 355 19137
323 338 16291
300 331 13421
397 329 17839
293 400 19750
357 320 19561
267 310 17875
300 298 13668
251 347 23590
304 261 13550
275 271 19083
333 345 20353
253 395 17342
391 392 21393
395 284 18803
276 389 14713
347 253 22693
354 302 16833
296 303 21144
268 355 17390
372 380 19842
280 310 19910
273 312 17354
348 300 19537
349 295 21489
351 321 13908
270 265 17519
399 369 17796
274 262 15639
395 278 19768
376 250 16511
378 278 23306
323 301 20845
262 400 18133
339 348 20010
301 297 21927
398 315 23437
346 313 13826
348 335 17935
400 327 15174
257 300 21683
393 278 18233
286 349 14892
390 359 13288
394 297 21814
291 346 23674
256 341 22158
388 287 22669
335 385 22031
294 384 17091
282 389 16529
